Channel,Fiber distance (m),Northing (m),Easting (m),Depth (m)
2801,2870.0844,4263253.09,335355.86,617.52
2802,2871.1093,4263252.89,335356.75,617.97
2803,2872.1343,4263252.69,335357.65,618.43
2804,2873.1592,4263252.49,335358.54,618.89
2805,2874.1841,4263252.28,335359.44,619.34
2806,2875.209,4263252.08,335360.34,619.8
2807,2876.2339,4263251.88,335361.23,620.26
2808,2877.2588,4263251.68,335362.13,620.71
2809,2878.2837,4263251.48,335363.02,621.17
2810,2879.3086,4263251.28,335363.91,621.63
2811,2880.3335,4263251.08,335364.81,622.09
2812,2881.3584,4263250.88,335365.7,622.55
2813,2882.3833,4263250.68,335366.6,623
2814,2883.4082,4263250.48,335367.49,623.46
2815,2884.4331,4263250.28,335368.39,623.92
2816,2885.458,4263250.08,335369.28,624.38
2817,2886.4829,4263249.89,335370.17,624.85
2818,2887.5078,4263249.69,335371.06,625.31
2819,2888.5327,4263249.49,335371.96,625.78
2820,2889.5576,4263249.29,335372.85,626.24
2821,2890.5825,4263249.09,335373.74,626.71
2822,2891.6074,4263248.89,335374.63,627.17
2823,2892.6323,4263248.69,335375.52,627.64
2824,2893.6572,4263248.49,335376.41,628.11
2825,2894.6821,4263248.3,335377.29,628.59
2826,2895.707,4263248.1,335378.18,629.06
2827,2896.7319,4263247.9,335379.07,629.53
2828,2897.7568,4263247.7,335379.95,630.01
2829,2898.7817,4263247.5,335380.84,630.48
2830,2899.8067,4263247.3,335381.73,630.96
2831,2900.8316,4263247.1,335382.61,631.43
2832,2901.8565,4263246.91,335383.5,631.91
2833,2902.8814,4263246.71,335384.38,632.39
2834,2903.9063,4263246.51,335385.26,632.87
2835,2904.9312,4263246.31,335386.15,633.35
2836,2905.9561,4263246.11,335387.03,633.83
2837,2906.981,4263245.91,335387.92,634.31
2838,2908.0059,4263245.71,335388.8,634.79
2839,2909.0308,4263245.51,335389.68,635.28
2840,2910.0557,4263245.31,335390.56,635.76
2841,2911.0806,4263245.11,335391.44,636.24
2842,2912.1055,4263244.91,335392.32,636.73
2843,2913.1304,4263244.71,335393.2,637.21
2844,2914.1553,4263244.51,335394.08,637.69
2845,2915.1802,4263244.31,335394.97,638.18
2846,2916.2051,4263244.1,335395.85,638.66
2847,2917.23,4263243.9,335396.73,639.14
2848,2918.2549,4263243.7,335397.61,639.63
2849,2919.2798,4263243.5,335398.49,640.11
2850,2920.3047,4263243.3,335399.37,640.59
2851,2921.3296,4263243.09,335400.25,641.07
2852,2922.3545,4263242.89,335401.13,641.56
2853,2923.3794,4263242.69,335402.01,642.04
2854,2924.4043,4263242.49,335402.89,642.52
2855,2925.4292,4263242.28,335403.78,643.01
2856,2926.4542,4263242.08,335404.66,643.49
2857,2927.4791,4263241.88,335405.54,643.97
2858,2928.504,4263241.67,335406.42,644.45
2859,2929.5289,4263241.47,335407.3,644.94
2860,2930.5538,4263241.27,335408.18,645.42
2861,2931.5787,4263241.07,335409.06,645.9
2862,2932.6036,4263240.86,335409.94,646.38
2863,2933.6285,4263240.66,335410.83,646.87
2864,2934.6534,4263240.46,335411.71,647.35
2865,2935.6783,4263240.26,335412.59,647.83
2866,2936.7032,4263240.06,335413.47,648.31
2867,2937.7281,4263239.85,335414.35,648.8
2868,2938.753,4263239.65,335415.23,649.28
2869,2939.7779,4263239.45,335416.11,649.76
2870,2940.8028,4263239.25,335417,650.24
2871,2941.8277,4263239.05,335417.88,650.73
2872,2942.8526,4263238.85,335418.76,651.21
2873,2943.8775,4263238.64,335419.64,651.69
2874,2944.9024,4263238.44,335420.52,652.17
2875,2945.9273,4263238.24,335421.4,652.66
2876,2946.9522,4263238.04,335422.28,653.14
2877,2947.9771,4263237.84,335423.16,653.63
2878,2949.002,4263237.63,335424.04,654.11
2879,2950.0269,4263237.43,335424.92,654.6
2880,2951.0518,4263237.23,335425.8,655.08
2881,2952.0767,4263237.03,335426.68,655.57
2882,2953.1017,4263236.83,335427.56,656.05
2883,2954.1266,4263236.63,335428.44,656.54
2884,2955.1515,4263236.42,335429.32,657.03
2885,2956.1764,4263236.22,335430.2,657.52
2886,2957.2013,4263236.02,335431.07,658.01
2887,2958.2262,4263235.81,335431.95,658.5
2888,2959.2511,4263235.61,335432.83,658.98
2889,2960.276,4263235.41,335433.71,659.47
2890,2961.3009,4263235.2,335434.58,659.96
2891,2962.3258,4263234.99,335435.46,660.46
2892,2963.3507,4263234.79,335436.33,660.95
2893,2964.3756,4263234.58,335437.2,661.44
2894,2965.4005,4263234.37,335438.08,661.94
2895,2966.4254,4263234.17,335438.95,662.43
2896,2967.4503,4263233.96,335439.83,662.93
2897,2968.4752,4263233.75,335440.7,663.42
2898,2969.5001,4263233.55,335441.57,663.92
2899,2970.525,4263233.34,335442.44,664.42
2900,2971.5499,4263233.13,335443.31,664.92
2901,2972.5748,4263232.92,335444.18,665.42
2902,2973.5997,4263232.71,335445.05,665.92
2903,2974.6246,4263232.5,335445.92,666.41
2904,2975.6495,4263232.29,335446.79,666.91
2905,2976.6744,4263232.08,335447.66,667.41
2906,2977.6993,4263231.87,335448.53,667.92
2907,2978.7242,4263231.66,335449.4,668.42
2908,2979.7491,4263231.46,335450.27,668.92
2909,2980.7741,4263231.25,335451.14,669.42
2910,2981.799,4263231.04,335452.01,669.92
2911,2982.8239,4263230.83,335452.88,670.42
2912,2983.8488,4263230.62,335453.75,670.92
2913,2984.8737,4263230.41,335454.62,671.42
2914,2985.8986,4263230.2,335455.49,671.92
2915,2986.9235,4263229.99,335456.35,672.43
2916,2987.9484,4263229.77,335457.22,672.93
2917,2988.9733,4263229.56,335458.09,673.43
2918,2989.9982,4263229.35,335458.96,673.93
2919,2991.0231,4263229.14,335459.83,674.43
2920,2992.048,4263228.93,335460.7,674.93
2921,2993.0729,4263228.71,335461.56,675.44
2922,2994.0978,4263228.5,335462.43,675.94
2923,2995.1227,4263228.29,335463.29,676.45
2924,2996.1476,4263228.07,335464.16,676.95
2925,2997.1725,4263227.86,335465.02,677.46
2926,2998.1974,4263227.64,335465.89,677.96
2927,2999.2223,4263227.43,335466.76,678.47
2928,3000.2472,4263227.21,335467.62,678.98
2929,3001.2721,4263227,335468.48,679.49
2930,3002.297,4263226.78,335469.34,680
2931,3003.3219,4263226.56,335470.2,680.51
2932,3004.3468,4263226.34,335471.06,681.02
2933,3005.3717,4263226.13,335471.93,681.53
2934,3006.3966,4263225.91,335472.79,682.04
2935,3007.4216,4263225.69,335473.65,682.55
2936,3008.4465,4263225.47,335474.52,683.05
2937,3009.4714,4263225.25,335475.38,683.56
2938,3010.4963,4263225.03,335476.25,684.06
2939,3011.5212,4263224.81,335477.11,684.57
2940,3012.5461,4263224.59,335477.98,685.07
2941,3013.571,4263224.37,335478.84,685.58
2942,3014.5959,4263224.15,335479.71,686.08
2943,3015.6208,4263223.93,335480.58,686.57
2944,3016.6457,4263223.71,335481.45,687.06
2945,3017.6706,4263223.49,335482.32,687.55
2946,3018.6955,4263223.27,335483.2,688.04
2947,3019.7204,4263223.05,335484.07,688.53
2948,3020.7453,4263222.83,335484.94,689.02
2949,3021.7702,4263222.61,335485.81,689.51
2950,3022.7951,4263222.4,335486.69,690
2951,3023.82,4263222.18,335487.57,690.47
2952,3024.8449,4263221.96,335488.45,690.95
2953,3025.8698,4263221.74,335489.33,691.43
2954,3026.8947,4263221.52,335490.21,691.91
2955,3027.9196,4263221.3,335491.09,692.39
2956,3028.9445,4263221.09,335491.97,692.87
2957,3029.9694,4263220.87,335492.85,693.35
2958,3030.9943,4263220.65,335493.73,693.82
2959,3032.0192,4263220.44,335494.62,694.29
2960,3033.0441,4263220.22,335495.5,694.76
2961,3034.069,4263220.01,335496.39,695.23
2962,3035.094,4263219.79,335497.27,695.7
2963,3036.1189,4263219.57,335498.16,696.17
2964,3037.1438,4263219.36,335499.04,696.64
2965,3038.1687,4263219.14,335499.93,697.1
2966,3039.1936,4263218.93,335500.82,697.56
2967,3040.2185,4263218.71,335501.71,698.02
2968,3041.2434,4263218.5,335502.6,698.48
2969,3042.2683,4263218.28,335503.49,698.94
2970,3043.2932,4263218.07,335504.38,699.4
2971,3044.3181,4263217.86,335505.27,699.86
2972,3045.343,4263217.64,335506.17,700.32
2973,3046.3679,4263217.43,335507.06,700.77
2974,3047.3928,4263217.22,335507.96,701.22
2975,3048.4177,4263217.01,335508.85,701.67
2976,3049.4426,4263216.8,335509.75,702.13
2977,3050.4675,4263216.59,335510.64,702.58
2978,3051.4924,4263216.37,335511.54,703.03
2979,3052.5173,4263216.16,335512.43,703.48
2980,3053.5422,4263215.95,335513.34,703.92
2981,3054.5671,4263215.75,335514.24,704.36
2982,3055.592,4263215.54,335515.14,704.8
2983,3056.6169,4263215.33,335516.04,705.24
2984,3057.6418,4263215.13,335516.95,705.68
2985,3058.6667,4263214.92,335517.85,706.12
2986,3059.6916,4263214.71,335518.75,706.56
2987,3060.7165,4263214.51,335519.66,706.99
2988,3061.7415,4263214.3,335520.56,707.42
2989,3062.7664,4263214.1,335521.47,707.85
2990,3063.7913,4263213.9,335522.38,708.27
2991,3064.8162,4263213.69,335523.29,708.7
2992,3065.8411,4263213.49,335524.2,709.13
2993,3066.866,4263213.29,335525.11,709.56
2994,3067.8909,4263213.09,335526.02,709.99
2995,3068.9158,4263212.88,335526.93,710.41
2996,3069.9407,4263212.68,335527.84,710.83
2997,3070.9656,4263212.48,335528.76,711.25
2998,3071.9905,4263212.28,335529.67,711.67
2999,3073.0154,4263212.08,335530.58,712.08
3000,3074.0403,4263211.88,335531.5,712.5
3001,3075.0652,4263211.68,335532.41,712.92
3002,3076.0901,4263211.48,335533.33,713.34
3003,3077.115,4263211.28,335534.24,713.75
3004,3078.1399,4263211.08,335535.16,714.16
3005,3079.1648,4263210.87,335536.08,714.57
3006,3080.1897,4263210.67,335537,714.98
3007,3081.2146,4263210.47,335537.91,715.39
3008,3082.2395,4263210.27,335538.83,715.8
3009,3083.2644,4263210.07,335539.75,716.2
3010,3084.2893,4263209.86,335540.67,716.61
3011,3085.3142,4263209.65,335541.59,717.01
3012,3086.3391,4263209.45,335542.51,717.41
3013,3087.364,4263209.24,335543.43,717.81
3014,3088.389,4263209.03,335544.35,718.21
3015,3089.4139,4263208.83,335545.27,718.62
3016,3090.4388,4263208.62,335546.19,719.02
3017,3091.4637,4263208.4,335547.11,719.42
3018,3092.4886,4263208.18,335548.02,719.82
3019,3093.5135,4263207.96,335548.94,720.22
3020,3094.5384,4263207.74,335549.86,720.62
3021,3095.5633,4263207.52,335550.78,721.02
3022,3096.5882,4263207.3,335551.69,721.42
3023,3097.6131,4263207.08,335552.61,721.82
3024,3098.638,4263206.86,335553.53,722.22
3025,3099.6629,4263206.62,335554.44,722.62
3026,3100.6878,4263206.39,335555.36,723.02
3027,3101.7127,4263206.16,335556.27,723.42
3028,3102.7376,4263205.93,335557.19,723.82
3029,3103.7625,4263205.7,335558.1,724.22
3030,3104.7874,4263205.46,335559.01,724.62
3031,3105.8123,4263205.23,335559.93,725.02
3032,3106.8372,4263204.99,335560.84,725.42
3033,3107.8621,4263204.76,335561.75,725.82
3034,3108.887,4263204.52,335562.67,726.22
3035,3109.9119,4263204.28,335563.58,726.62
3036,3110.9368,4263204.04,335564.49,727.02
3037,3111.9617,4263203.8,335565.41,727.42
3038,3112.9866,4263203.56,335566.32,727.82
3039,3114.0115,4263203.33,335567.23,728.22
3040,3115.0364,4263203.09,335568.14,728.63
3041,3116.0614,4263202.85,335569.05,729.03
3042,3117.0863,4263202.61,335569.97,729.43
3043,3118.1112,4263202.38,335570.88,729.84
3044,3119.1361,4263202.14,335571.79,730.24
3045,3120.161,4263201.9,335572.7,730.65
3046,3121.1859,4263201.67,335573.61,731.06
3047,3122.2108,4263201.43,335574.51,731.48
3048,3123.2357,4263201.2,335575.42,731.91
3049,3124.2606,4263200.97,335576.32,732.34
3050,3125.2855,4263200.73,335577.22,732.76
3051,3126.3104,4263200.5,335578.12,733.19
3052,3127.3353,4263200.27,335579.02,733.62
3053,3128.3602,4263200.03,335579.93,734.04
3054,3129.3851,4263199.8,335580.82,734.48
3055,3130.41,4263199.57,335581.72,734.93
3056,3131.4349,4263199.34,335582.61,735.37
3057,3132.4598,4263199.11,335583.51,735.81
3058,3133.4847,4263198.88,335584.4,736.26
3059,3134.5096,4263198.65,335585.3,736.7
3060,3135.5345,4263198.42,335586.19,737.14
3061,3136.5594,4263198.19,335587.09,737.58
3062,3137.5843,4263197.96,335587.98,738.03
3063,3138.6092,4263197.73,335588.88,738.47
3064,3139.6341,4263197.5,335589.77,738.92
3065,3140.659,4263197.27,335590.67,739.36
3066,3141.6839,4263197.04,335591.56,739.8
3067,3142.7089,4263196.81,335592.45,740.25
3068,3143.7338,4263196.58,335593.35,740.69
3069,3144.7587,4263196.35,335594.24,741.13
3070,3145.7836,4263196.12,335595.14,741.57
3071,3146.8085,4263195.89,335596.04,742.02
3072,3147.8334,4263195.66,335596.93,742.46
3073,3148.8583,4263195.43,335597.83,742.9
3074,3149.8832,4263195.2,335598.73,743.34
3075,3150.9081,4263194.97,335599.62,743.78
3076,3151.933,4263194.75,335600.52,744.22
3077,3152.9579,4263194.53,335601.42,744.65
3078,3153.9828,4263194.3,335602.33,745.08
3079,3155.0077,4263194.08,335603.23,745.52
3080,3156.0326,4263193.86,335604.13,745.95
3081,3157.0575,4263193.64,335605.03,746.38
3082,3158.0824,4263193.42,335605.94,746.81
3083,3159.1073,4263193.19,335606.84,747.24
3084,3160.1322,4263192.98,335607.75,747.66
3085,3161.1571,4263192.77,335608.66,748.08
3086,3162.182,4263192.55,335609.57,748.5
3087,3163.2069,4263192.34,335610.48,748.92
3088,3164.2318,4263192.13,335611.39,749.33
3089,3165.2567,4263191.91,335612.31,749.75
3090,3166.2816,4263191.7,335613.22,750.17
3091,3167.3065,4263191.49,335614.13,750.58
3092,3168.3314,4263191.28,335615.05,751
3093,3169.3563,4263191.07,335615.96,751.41
3094,3170.3813,4263190.87,335616.88,751.82
3095,3171.4062,4263190.66,335617.79,752.23
3096,3172.4311,4263190.45,335618.71,752.64
3097,3173.456,4263190.24,335619.62,753.05
3098,3174.4809,4263190.04,335620.54,753.46
3099,3175.5058,4263189.83,335621.46,753.87
3100,3176.5307,4263189.63,335622.37,754.28
3101,3177.5556,4263189.42,335623.29,754.69
3102,3178.5805,4263189.22,335624.21,755.1
3103,3179.6054,4263189.01,335625.12,755.51
3104,3180.6303,4263188.81,335626.04,755.92
3105,3181.6552,4263188.6,335626.96,756.33
3106,3182.6801,4263188.4,335627.87,756.74
3107,3183.705,4263188.2,335628.79,757.16
3108,3184.7299,4263188,335629.71,757.57
3109,3185.7548,4263187.79,335630.62,757.98
3110,3186.7797,4263187.59,335631.54,758.39
3111,3187.8046,4263187.39,335632.46,758.8
3112,3188.8295,4263187.19,335633.37,759.21
3113,3189.8544,4263186.99,335634.29,759.62
3114,3190.8793,4263186.78,335635.21,760.03
3115,3191.9042,4263186.58,335636.13,760.44
3116,3192.9291,4263186.38,335637.04,760.85
3117,3193.954,4263186.17,335637.96,761.26
3118,3194.9789,4263185.97,335638.88,761.67
3119,3196.0038,4263185.77,335639.8,762.07
3120,3197.0288,4263185.56,335640.71,762.48
3121,3198.0537,4263185.36,335641.63,762.89
3122,3199.0786,4263185.15,335642.55,763.29
3123,3200.1035,4263184.95,335643.47,763.69
3124,3201.1284,4263184.74,335644.39,764.09
3125,3202.1533,4263184.53,335645.31,764.49
3126,3203.1782,4263184.33,335646.23,764.9
3127,3204.2031,4263184.12,335647.15,765.3
3128,3205.228,4263183.92,335648.07,765.7
3129,3206.2529,4263183.71,335648.99,766.1
3130,3207.2778,4263183.51,335649.92,766.5
3131,3208.3027,4263183.3,335650.84,766.9
3132,3209.3276,4263183.1,335651.76,767.3
3133,3210.3525,4263182.89,335652.68,767.69
3134,3211.3774,4263182.69,335653.6,768.09
3135,3212.4023,4263182.48,335654.52,768.49
3136,3213.4272,4263182.28,335655.45,768.89
3137,3214.4521,4263182.07,335656.37,769.29
3138,3215.477,4263181.87,335657.29,769.69
3139,3216.5019,4263181.67,335658.21,770.08
3140,3217.5268,4263181.46,335659.14,770.48
3141,3218.5517,4263181.26,335660.06,770.88
3142,3219.5766,4263181.05,335660.98,771.28
3143,3220.6015,4263180.85,335661.9,771.67
3144,3221.6264,4263180.64,335662.83,772.07
3145,3222.6513,4263180.43,335663.75,772.47
3146,3223.6763,4263180.23,335664.67,772.86
3147,3224.7012,4263180.02,335665.59,773.26
3148,3225.7261,4263179.81,335666.51,773.66
3149,3226.751,4263179.61,335667.44,774.05
3150,3227.7759,4263179.4,335668.36,774.45
3151,3228.8008,4263179.19,335669.28,774.85
3152,3229.8257,4263178.99,335670.2,775.25
3153,3230.8506,4263178.78,335671.12,775.66
3154,3231.8755,4263178.57,335672.04,776.06
3155,3232.9004,4263178.37,335672.96,776.46
3156,3233.9253,4263178.16,335673.88,776.86
3157,3234.9502,4263177.95,335674.8,777.26
3158,3235.9751,4263177.75,335675.72,777.67
3159,3237,4263177.54,335676.63,778.08
3160,3238.0249,,,
3161,3239.0498,,,
3162,3240.0747,,,
3163,3241.0996,,,
3164,3242.1245,,,
3165,3243.1494,,,
3166,3244.1743,,,
3167,3245.1992,,,
3168,3246.2241,,,
3169,3247.249,,,
3170,3248.2739,,,
3171,3249.2988,,,
3172,3250.3237,,,
3173,3251.3487,,,
3174,3252.3736,,,
3175,3253.3985,,,
3176,3254.4234,,,
3177,3255.4483,,,
3178,3256.4732,,,
3179,3257.4981,,,
3180,3258.523,,,
3181,3259.5479,,,
3182,3260.5728,,,
3183,3261.5977,,,
3184,3262.6226,,,
3185,3263.6475,,,
3186,3264.6724,,,
3187,3265.6973,,,
3188,3266.7222,,,
3189,3267.7471,,,
3190,3268.772,,,
3191,3269.7969,,,
3192,3270.8218,,,
3193,3271.8467,,,
3194,3272.8716,,,
3195,3273.8965,,,
3196,3274.9214,,,
3197,3275.9463,,,
3198,3276.9712,,,
3199,3277.9962,,,
3200,3279.0211,,,
3201,3280.046,,,
3202,3281.0709,,,
3203,3282.0958,,,
3204,3283.1207,,,
3205,3284.1456,,,
3206,3285.1705,,,
3207,3286.1954,,,
3208,3287.2203,,,
3209,3288.2452,,,
3210,3289.2701,,,
3211,3290.295,,,
3212,3291.3199,,,
3213,3292.3448,,,
3214,3293.3697,,,
3215,3294.3946,,,
3216,3295.4195,,,
3217,3296.4444,,,
3218,3297.4693,,,
3219,3298.4942,,,
3220,3299.5191,,,
3221,3300.544,,,
3222,3301.5689,,,
3223,3302.5938,,,
3224,3303.6187,,,
3225,3304.6437,,,
3226,3305.6686,,,
3227,3306.6935,,,
3228,3307.7184,,,
3229,3308.7433,,,
3230,3309.7682,,,
3231,3310.7931,,,
3232,3311.818,,,
3233,3312.8429,,,
3234,3313.8678,,,
3235,3314.8927,,,
3236,3315.9176,,,
3237,3316.9425,,,
3238,3317.9674,,,
3239,3318.9923,,,
3240,3320.0172,,,
3241,3321.0421,,,
3242,3322.067,,,
3243,3323.0919,,,
3244,3324.1168,,,
3245,3325.1417,,,
3246,3326.1666,,,
3247,3327.1915,,,
3248,3328.2164,,,
3249,3329.2413,,,
3250,3330.2662,,,
3251,3331.2911,,,
3252,3332.3161,,,
3253,3333.341,,,
3254,3334.3659,,,
3255,3335.3908,,,
3256,3336.4157,,,
3257,3337.4406,,,
3258,3338.4655,,,
3259,3339.4904,,,
3260,3340.5153,,,
3261,3341.5402,,,
3262,3342.5651,,,
3263,3343.59,,,
3264,3344.6149,,,
3265,0.2677,,,
3266,1.2893,,,
3267,2.3109,,,
3268,3.3325,,,
3269,4.3542,,,
3270,5.3758,,,
3271,6.3974,,,
3272,7.4191,,,
3273,8.4407,,,
3274,9.4623,,,
3275,10.4839,,,
3276,11.5056,,,
3277,12.5272,,,
3278,13.5488,,,
3279,14.5705,,,
3280,15.5921,,,
3281,16.6137,,,
3282,17.6353,,,
3283,18.657,,,
3284,19.6786,,,
3285,20.7002,,,
3286,21.7219,,,
3287,22.7435,,,
3288,23.7651,,,
3289,24.7867,,,
3290,25.8084,,,
3291,26.83,,,
3292,27.8516,,,
3293,28.8732,,,
3294,29.8949,,,
3295,30.9165,,,
3296,31.9381,,,
3297,32.9598,,,
3298,33.9814,,,
3299,35.003,,,
3300,36.0246,,,
3301,37.0463,,,
3302,38.0679,,,
3303,39.0895,,,
3304,40.1112,,,
3305,41.1328,,,
3306,42.1544,,,
3307,43.176,,,
3308,44.1977,,,
3309,45.2193,,,
3310,46.2409,,,
3311,47.2626,,,
3312,48.2842,,,
3313,49.3058,,,
3314,50.3274,,,
3315,51.3491,,,
3316,52.3707,,,
3317,53.3923,,,
3318,54.414,,,
3319,55.4356,,,
3320,56.4572,,,
3321,57.4788,,,
3322,58.5005,,,
3323,59.5221,,,
3324,60.5437,,,
3325,61.5653,,,
3326,62.587,,,
3327,63.6086,,,
3328,64.6302,,,
3329,65.6519,,,
3330,66.6735,,,
3331,67.6951,,,
3332,68.7167,,,
3333,69.7384,,,
3334,70.76,4262984,335865.5,-1705.62
3335,71.7816,4262984,335865.5,-1704.59
3336,72.8033,4262984,335865.5,-1703.57
3337,73.8249,4262984,335865.5,-1702.55
3338,74.8465,4262984,335865.5,-1701.53
3339,75.8681,4262984,335865.5,-1700.51
3340,76.8898,4262984,335865.5,-1699.49
3341,77.9114,4262984,335865.5,-1698.46
3342,78.933,4262984,335865.5,-1697.44
3343,79.9547,4262984,335865.5,-1696.42
3344,80.9763,4262984,335865.5,-1695.4
3345,81.9979,4262984,335865.5,-1694.38
3346,83.0195,4262984,335865.5,-1693.36
3347,84.0412,4262984,335865.5,-1692.33
3348,85.0628,4262984,335865.5,-1691.31
3349,86.0844,4262984,335865.5,-1690.29
3350,87.106,4262984,335865.5,-1689.27
3351,88.1277,4262984,335865.5,-1688.25
3352,89.1493,4262984,335865.5,-1687.23
3353,90.1709,4262984,335865.5,-1686.21
